y1,y2
XM_022883299.1,
XM_020247036.1,
XM_013315705.1,
XM_013315705.1,
AC270859.1,
LT558117.1,
XM_021832528.1,
XM_024049362.1,
XM_024049362.1,
XM_024049362.1,
XM_024049362.1,
XM_024049362.1,
NM_001348064.1,
XR_001162456.1,
XM_006967811.1,
XM_026241238.1,
XM_018962966.1,
XM_018962966.1,
XM_018962966.1,
XM_018962966.1,
XM_018962966.1,
XM_018962966.1,
LT604072.1,
CP024645.1,
XM_025757089.1,
XM_025757089.1,
XM_023126245.1,
XM_001888084.1,
XM_001888084.1,
XM_012218154.2,
XM_023669823.1,
XM_022044890.1,
XM_012218154.2,
XM_023126245.1,
XM_023126245.1,
XM_022301470.1,
XM_023669823.1,
XM_023669823.1,
XM_023126245.1,
XM_023669823.1,
XM_023669823.1,
XM_022044890.1,
NM_025205.5,
XM_018768970.1,
XM_018768970.1,
XM_018768970.1,
XM_022903298.1,
XM_022903298.1,
XM_022903298.1,
XM_022903298.1,
XM_012720190.1,
XM_012720190.1,
XM_012720190.1,
XM_022903298.1,
XM_022903298.1,
XM_022903298.1,
XM_022903298.1,
XM_022903298.1,
XM_022903298.1,
XM_022903298.1,
XM_019307421.1,
XM_019307421.1,
XM_019307421.1,
XM_025971401.1,
XM_019307421.1,
XM_010253262.2,
XM_010253262.2,
XM_010253262.2,
XM_010253262.2,
XM_007068261.1,
XM_015233104.1,
AY714381.1,
NM_001302894.2,
XM_006588413.3,
XM_023007611.1,
XM_023007611.1,
XM_023007611.1,
XM_023007611.1,
XM_023007611.1,
XM_023007611.1,
XM_025840262.1,
XM_025840262.1,
XM_024782522.1,
AY130300.1,
XM_008239155.2,
XM_008239155.2,
XM_006493956.3,
XM_008239155.2,
XM_008239155.2,
XR_845223.1,
XM_001627972.1,
XM_003286483.1,
XM_008599192.1,
XM_022167321.1,
NG_012075.1,
XM_003547009.4,
XM_003547009.4,
XM_008239155.2,
XM_008239155.2,
XM_008239155.2,
XM_008239155.2,
XM_008239155.2,
BT135043.1,
AY395246.1,
XM_020194026.1,
XM_024319259.1,
XM_024319259.1,
XM_024319259.1,
XM_024319259.1,
XM_024319259.1,
XM_024319259.1,
XM_024319259.1,
CP017414.1,
CP014646.1,
CP014646.1,
XM_024023298.1,
XM_024023298.1,
XM_024023298.1,
XM_024023298.1,
XM_024023298.1,
XM_024023298.1,
XM_024023298.1,
XM_024023298.1,
NM_001175.7,
XM_016731008.1,
CP033683.1,
CP033683.1,
XM_016068625.1,
XM_016019909.2,
XM_016019909.2,
XM_016019957.2,
XR_002033274.1,
CP026924.1,
XM_016583853.1,
XM_016583853.1,
XM_018962420.1,
XM_018962420.1,
XM_008731935.1,
XM_006369221.2,
XM_006369221.2,
XM_001737236.1,
XM_017096465.1,
XM_021780891.1,
XM_021780891.1,
XM_022280065.1,
XM_021780891.1,
XM_021780891.1,
XM_021780891.1,
XM_021780891.1,
XM_024604820.1,
XM_022005048.1,
XM_022005048.1,
XM_022005048.1,
XM_022005048.1,
XM_011029474.1,
XM_022005048.1,
XR_003012039.1,
XM_010648558.2,
XM_007199657.2,
XM_010936874.2,
XM_008807927.3,
XM_008807927.3,
XM_008807927.3,
XM_010648558.2,
XM_010936874.2,
XM_004237315.4,
XM_004237315.4,
XM_018985936.1,
XM_018985936.1,
XM_018985936.1,
XM_007199657.2,
XM_007199657.2,
XM_008912133.1,
XM_010473789.2,
XM_023912069.1,
XM_024650251.1,
XM_022871412.1,
XM_001701728.1,
XM_017202211.1,
XM_017202211.1,
XM_011090695.2,
XM_002042174.1,
XM_001698523.1,
NG_008788.1,
NG_050578.1,
XM_012212884.2,
XM_012212884.2,
XM_012212884.2,
XM_016713330.1,
CP019229.1,
XM_024305799.1,
XM_024305799.1,
XM_024305799.1,
XM_024305799.1,
XM_024305799.1,
XM_024305799.1,
XM_001514809.4,
NG_016194.1,
AB828164.1,
AB828164.1,
AB828164.1,
AB828164.1,
XM_017768783.1,
XM_021981281.1,
XM_021981281.1,
XM_010104457.2,
XM_010104457.2,
XM_011081230.2,
XM_012711776.1,
XM_012711776.1,
XM_004292819.2,
XM_004292819.2,
XM_010106326.2,
XM_010106326.2,
XM_010106326.2,
XM_010106326.2,
XM_022048264.1,
XM_010653186.2,
XM_010653186.2,
XM_017044506.1,
XM_010653186.2,
XM_010653186.2,
XR_002496680.1,
XR_002496680.1,
XR_002496680.1,
XR_002496680.1,
CP023744.1,
XM_010525277.2,
XM_022908230.1,
XM_010057572.2,
MF356287.1,
XM_021419483.1,
XM_017364447.1,
XM_017364447.1,
XM_017364447.1,
XM_017364447.1,
EU060759.1,
EU060759.1,
EU060759.1,
XM_004599796.2,
LT963418.1,
XM_018979094.1,
XM_024167343.1,
XM_002274548.4,
XM_024058235.1,
XM_024058235.1,
XM_024058235.1,
XM_024058235.1,
XM_007878599.1,
XM_012607574.1,
XM_010062559.2,
CP023117.1,
XM_012607574.1,
XM_012607574.1,
LR031572.1,
LR031572.1,
LR031572.1,
LR031572.1,
LR031572.1,
LR031572.1,
LR031572.1,
LR031572.1,
XM_009497339.1,
XM_010925043.2,
XM_010925043.2,
NG_027701.1,
NG_027701.1,
NG_027701.1,
NG_027701.1,
NG_027701.1,
NG_027701.1,
NG_027701.1,
XM_011464747.1,
XM_021756773.1,
XM_012212302.2,
XM_021756773.1,
XM_011464747.1,
XM_025948700.1,
XM_025948700.1,
XM_025948700.1,
XM_002519184.3,
XM_002519184.3,
XM_002519184.3,
XM_010921829.1,
XM_010921829.1,
XM_023014822.1,
XM_010921829.1,
EU970933.1,
XM_010921829.1,
XM_010921829.1,
XM_010921829.1,
XM_010921829.1,
XM_010921829.1,
XM_022889202.1,
XM_023886399.1,
XM_022889202.1,
CP003153.1,
CP003153.1,
CP000245.1,
XM_026535351.1,
XM_024319339.1,
XM_024319339.1,
XM_010274689.2,
XM_010274689.2,
XM_024319339.1,
XM_024319339.1,
XM_024319339.1,
XM_024319339.1,
XM_020382798.1,
XM_018370901.1,
AP014568.1,
XM_021888116.1,
JN587580.1,
XM_016581016.1,
XM_016581016.1,
XM_016581016.1,
XM_012326152.1,
XM_020360478.1,
XM_016040619.2,
AM425970.2,
XM_023023779.1,
XM_023023779.1,
XM_013451633.1,
XM_009827261.1,
XM_023692516.1,
XM_023692516.1,
XM_023692516.1,
XM_023692516.1,
XM_023692516.1,
XM_023692516.1,
XM_012992749.1,
LN590690.1,
LN590690.1,
LN590690.1,
XM_010550157.2,
XM_010550157.2,
XM_010550157.2,
XM_010550157.2,
XM_022891057.1,
XM_023031378.1,
KC584051.1,
XM_015169604.1,
XM_002503251.1,
CP021652.1,
NG_015888.1,
KY531952.1,
KY531952.1,
KY531952.1,
KY531952.1,
KY531952.1,
KY531952.1,
XM_024169573.1,
AY603772.1,
XM_002055114.2,
XM_008625783.1,
XM_020764267.1,
XM_001696012.1,
XM_001696086.1,
XM_001696086.1,
XM_011184496.1,
XM_017373822.1,
XM_017373822.1,
AP012320.1,
CP000555.1,
JX649907.1,
CP024645.1,
CP024645.1,
CP024645.1,
CP024645.1,
CP024645.1,
CP024645.1,
CP024645.1,
CP024645.1,
CP024645.1,
AP012320.1,
NM_003217.3,
XM_024309443.1,
XM_021801671.1,
CP027628.1,
LT986465.1,
XM_014079469.1,
XM_020258992.1,
XM_024048155.1,
XM_024048155.1,
XM_024048155.1,
XM_020258992.1,
XM_020258992.1,
XM_024171463.1,
XM_023115527.1,
XM_011471549.1,
XM_024048155.1,
XM_020258992.1,
XM_002870002.2,
XM_002870002.2,
XM_020258992.1,
XM_020258992.1,
XM_012234114.2,
CP001635.1,
EU829782.1,
XM_011279017.1,
AF508262.1,
CT836822.1,
CP022866.1,
XM_004306624.2,
CT837475.1,
XM_019698640.1,
NG_012038.2,
XM_024602294.1,
XM_024602294.1,
XM_024606275.1,
XM_021880146.1,
NM_001095435.1,
NM_001095435.1,
XM_021880146.1,
XM_015669372.1,
XM_010735992.2,
XM_021805536.1,
XM_006411433.2,
XM_021818889.1,
XM_006411433.2,
XM_021818889.1,
XR_002379087.1,
XM_021952994.1,
XM_022040241.1,
XM_021952994.1,
XM_021952994.1,
XM_025741599.1,
NG_041815.1,
XM_004339718.1,
XM_003004343.1,
XM_013040802.1,
XM_010695432.2,
CP019236.1,
AB920120.1,
XM_022054963.1,
CP031842.1,
XM_024903711.1,
XM_018975223.1,
AK110605.1,
AK110605.1,
XM_010248238.2,
CP027627.1,
CP027627.1,
CP027627.1,
XM_002276836.4,
XM_002276836.4,
XM_002276836.4,
XM_002276836.4,
XM_002276836.4,
XM_002276836.4,
XM_002276836.4,
XM_002276836.4,
XM_002276836.4,
XM_009367656.2,
XM_002276836.4,
XM_002276836.4,
XM_002276836.4,
XM_002276836.4,
XM_002276836.4,
XM_002276836.4,
XM_002276836.4,
XM_002276836.4,
XM_002276836.4,
AC161238.7,
XM_010247574.2,
XM_017760113.1,
XM_014887589.1,
XM_022869208.1,
XM_022869208.1,
XM_018601469.1,
XM_018601469.1,
XM_018601469.1,
XM_018601469.1,
XM_018601469.1,
XM_018601469.1,
XM_022869208.1,
XM_018601469.1,
XM_022869208.1,
XM_022869208.1,
XM_022921157.1,
XM_022921157.1,
XM_022921157.1,
XM_022921157.1,
XM_003094404.1,
XM_001938135.1,
XM_009229249.1,
CP029608.1,
XM_024327197.1,
XM_024327197.1,
XM_308155.4,
XM_308155.4,
XM_022343988.1,
XM_022343988.1,
XM_022031476.1,
XM_005272132.2,
CP000555.1,
XM_019911276.1,
XM_004360957.1,
XM_007815249.1,
XM_007815249.1,
XR_002949832.1,
XM_002282088.3,
CP025673.1,
CP025657.1,
XM_002282088.3,
XM_017554672.1,
XM_017554672.1,
XM_017554672.1,
XM_017379716.1,
XM_017379716.1,
XM_016041086.2,
XM_017379716.1,
XM_017379716.1,
XM_025745207.1,
XM_025745207.1,
XM_025745207.1,
XM_025745207.1,
XM_009222126.1,
CP023284.1,
AK414087.1,
AK414087.1,
AK414087.1,
AK414087.1,
AK414087.1,
AK414087.1,
AK414087.1,
XM_026210279.1,
XM_018975614.1,
XM_018975614.1,
XR_002885918.1,
XR_002885918.1,
XR_002885918.1,
XR_002885918.1,
XM_009311419.1,
AF270589.1,
CT836933.1,
XM_024029517.1,
XM_024029517.1,
XM_024029517.1,
XM_024029517.1,
NG_033942.1,
XM_024064728.1,
XM_024064728.1,
XM_024064728.1,
XM_002513282.3,
HM590845.1,
FJ465175.1,
XM_023022061.1,
XM_023022061.1,
XM_023022061.1,
XM_003026056.1,
XM_017172250.1,
XM_017584727.1,
XM_006599422.3,
NM_000884.3,
XM_008248181.1,
XM_008248181.1,
XM_014681650.1,
XM_018418617.1,
XM_965782.4,
FJ446700.2,
XM_011563757.1,
XM_312560.4,
CR938586.1,
XM_018418617.1,
XM_026050234.1,
XM_014247203.1,
NG_007572.1,
XM_021806242.1,
XM_021806242.1,
XR_002049834.1,
XR_002049834.1,
XR_002049834.1,
XR_002049834.1,
XM_011078341.2,
XM_021806242.1,
XM_026541124.1,
XM_026541124.1,
XM_004988666.1,
XM_019681876.1,
FO905890.1,
AP012320.1,
LK023326.1,
XM_007213546.2,
XM_007213546.2,
XM_023147685.1,
XM_023147685.1,
XM_010656004.2,
XM_010656004.2,
XM_010656004.2,
XM_010656004.2,
XM_010656004.2,
XM_010656004.2,
XM_010656004.2,
XM_008553287.2,
XM_014798108.1,
AY081595.1,
NM_001339394.1,
NM_001339394.1,
XM_017269711.1,
XM_017269711.1,
KC305501.1,
XM_005999042.2,
NM_006384.3,
NM_006384.3,
XM_017403182.1,
XM_022145021.1,
NM_000601.6,
XM_021439790.1,
XM_024606213.1,
XM_021439790.1,
XM_021439790.1,
XM_021439790.1,
XM_021439790.1,
XM_022890077.1,
XM_017403182.1,
XM_017403182.1,
XM_017403182.1,
NG_009780.1,
XM_025110062.1,
XM_025110062.1,
XM_025110062.1,
XM_025110062.1,
XM_025110062.1,
GU554156.1,
XM_002734138.2,
AF298900.1,
XM_007603797.1,
XM_023801067.1,
XM_023801067.1,
XM_019141863.1,
XM_019141863.1,
XM_023790056.1,
XM_023790056.1,
XM_021257508.1,
XM_016708702.1,
XM_016708702.1,
CT837198.1,
KJ508796.1,
XM_019571553.1,
XM_019571553.1,
XM_019571553.1,
XM_019571553.1,
XM_019571553.1,
XM_017621772.1,
XM_016010973.2,
XM_016010973.2,
XM_016010973.2,
XM_016010973.2,
AC159646.2,
AC159646.2,
LT854261.1,
CP004025.1,
CP000251.1,
CP000251.1,
XM_019127985.1,
XM_003629749.2,
XM_023411851.1,
XM_002510542.3,
XM_009559747.1,
XM_009559747.1,
XM_002527393.3,
XR_002109013.1,
XR_002109013.1,
XM_002527393.3,
XM_002527393.3,
XR_002109013.1,
XR_002109013.1,
XM_019603359.1,
CP031842.1,
CP031842.1,
NM_001302226.1,
CP026974.1,
XM_022863555.1,
GU927824.1,
GU927824.1,
NG_008753.1,
AC245206.1,
XM_003592999.3,
XM_002302639.3,
XM_022159921.1,
XM_006469119.3,
XM_006469119.3,
XM_022159921.1,
XM_006469119.3,
XM_022159921.1,
XM_002310424.3,
XM_002310424.3,
XM_018124490.1,
XM_015721576.2,
XM_018124490.1,
XM_015721576.2,
XM_015721576.2,
XM_009532121.1,
XM_005084115.3,
XM_005084115.3,
XM_008240160.2,
XM_008240160.2,
XM_005084115.3,
XM_005084115.3,
XM_005084115.3,
XM_005084115.3,
XM_015305600.1,
XM_015305600.1,
XM_010276655.2,
XM_010276655.2,
XM_010276655.2,
XM_010276655.2,
XM_010276655.2,
XM_010276655.2,
XM_010276655.2,
XM_010276655.2,
XM_010276655.2,
XM_018567986.1,
CP000089.1,
CP000089.1,
XM_016031136.2,
XM_016031136.2,
XM_004339378.1,
XM_004339378.1,
XR_002883860.1,
XR_002883860.1,
XR_002883860.1,
XR_002883860.1,
XR_002883860.1,
XM_009376398.2,
XR_002883860.1,
XR_002883860.1,
XR_002883860.1,
XR_002883860.1,
XR_002883860.1,
XM_006695471.1,
XM_006695471.1,
XM_025157436.1,
XM_025157436.1,
XM_025157436.1,
XM_020240516.1,
XM_013834782.2,
XM_025157436.1,
XM_025157436.1,
XM_013834782.2,
XM_025157436.1,
XR_003067947.1,
CP003093.2,
CP003093.2,
XM_022009133.1,
XM_022009133.1,
CP024645.1,
XM_010930041.2,
XM_010930041.2,
XM_004290620.2,
XM_004290620.2,
XM_015533597.2,
XM_015533597.2,
XM_015533597.2,
XM_015533597.2,
XM_015533597.2,
XM_015533597.2,
XM_015533597.2,
CP013692.1,
CP013692.1,
CP013692.1,
CP013692.1,
CP013692.1,
CP013692.1,
CP013692.1,
CP013692.1,
CP013692.1,
CP013692.1,
CP013692.1,
CP013692.1,
XM_004290620.2,
CP013692.1,
CP013692.1,
CP013692.1,
CP013692.1,
CP013692.1,
CP013692.1,
CP033069.1,
XM_014384692.2,
XM_009041986.1,
XM_017116609.1,
XM_017116609.1,
XM_017158343.1,
XM_017158343.1,
XM_017116609.1,
XM_024553633.1,
XM_017158343.1,
CP024987.1,
FO082259.2,
XM_013322919.1,
XM_002514051.3,
XM_002514051.3,
XM_002514051.3,
XM_024034340.1,
XM_002514051.3,
XM_002305659.3,
XM_004512625.2,
XM_002305659.3,
XM_004512625.2,
XM_004512625.2,
XM_004512625.2,
XM_004512625.2,
XM_004512625.2,
XM_024894653.1,
KM078711.1,
KM078711.1,
KM078711.1,
KM078711.1,
XM_021802421.1,
XM_024167519.1,
XM_021802421.1,
XM_004304150.2,
XR_003201897.1,
XR_003201897.1,
XR_003201897.1,
XR_003201897.1,
XR_003201897.1,
XM_025844026.1,
XR_003201897.1,
XM_025844026.1,
XR_003201897.1,
XR_003201897.1,
XR_003201897.1,
CP000089.1,
CP000089.1,
CP019509.1,
CP001715.1,
CP028519.1,
XM_009038258.1,
XM_007220465.2,
XM_017982808.1,
XM_021711440.1,
XM_018406733.1,
XM_018406733.1,
GU554187.1,
XM_004980970.3,
XM_011035374.1,
XM_021978388.1,
XM_023136751.1,
XM_008236695.1,
XM_021978388.1,
AK337936.1,
XM_015224409.1,
XM_008371119.2,
XM_006843657.2,
XM_024056779.1,
XM_021548613.1,
XM_017638961.1,
XM_022118221.1,
XM_022118221.1,
XM_012718588.1,
XM_004510368.2,
XM_004510368.2,
XM_025780763.1,
XM_004510368.2,
JX156281.1,
XM_016650896.1,
XM_016650896.1,
XM_016650896.1,
XM_024900596.1,
XM_011609527.1,
XM_011664834.1,
XM_007537236.2,
XM_005531363.2,
XM_026724788.1,
XM_026724788.1,
XM_026724788.1,
XM_025238894.1,
XM_025238894.1,
XM_015389465.1,
XM_002274041.3,
M19267.1,
FQ393666.1,
XM_024642829.1,
XM_018144930.1,
XM_018144930.1,
NG_009873.1,
XM_004304054.2,
KY537739.1,
XM_021737903.1,
KY537739.1,
KY537739.1,
KY537739.1,
XM_024054927.1,
XM_024054927.1,
XM_024054927.1,
XM_024054927.1,
XM_001698002.1,
XM_008916806.1,
XM_025960537.1,
EU812200.1,
EU812200.1,
XM_025829839.1,
CP001312.1,
CP031842.1,
XM_007883977.1,
CT837241.1,
XM_011465772.1,
XM_011465772.1,
XM_012862423.2,
XM_012862423.2,
XM_026930538.1,
XM_014630513.1,
XM_017449384.2,
XM_026568372.1,
XM_026568372.1,
XM_019389353.1,
XM_026568372.1,
XM_026568372.1,
XM_017387791.1,
XM_017387791.1,
XM_017387791.1,
XM_022629911.1,
CP021032.1,
CP021032.1,
CP021032.1,
GQ421538.1,
XM_006432371.2,
XM_006432371.2,
XM_009592669.2,
XM_025744251.1,
KY539140.1,
KY539140.1,
KY539140.1,
KY539140.1,
KY539140.1,
XM_022053227.1,
KY539140.1,
KY539140.1,
KY539140.1,
KY539140.1,
KY539140.1,
XM_022053227.1,
HQ668000.1,
XM_002501154.1,
XM_011084819.2,
XM_016840828.1,
XM_011081875.2,
XM_016840828.1,
XM_020569353.1,
XM_020569353.1,
XM_020569353.1,
XM_020569353.1,
XM_020569353.1,
XM_019228878.1,
XM_019228878.1,
XM_019228878.1,
XM_019587221.1,
XM_019587221.1,
XM_024036992.1,
XM_011657713.1,
XM_008461176.2,
XM_008461176.2,
XM_008461176.2,
XM_008461176.2,
XM_008461176.2,
XM_008461176.2,
XM_024175962.1,
XM_021770225.1,
XM_022873943.1,
XM_024327320.1,
XM_024016519.1,
XM_024016519.1,
XM_024016519.1,
XM_024016519.1,
XM_024016519.1,
AM049152.1,
XM_023442464.1,
XM_017051110.1,
XM_017051110.1,
XM_017051110.1,
XM_017051110.1,
AJ312661.1,
XM_018129985.1,
XM_018129985.1,
XM_018129985.1,
XM_018129985.1,
XM_016780386.1,
XM_017387014.1,
XM_017387014.1,
XM_017387014.1,
XM_017387014.1,
XM_017387014.1,
XM_021972250.1,
XR_002294251.1,
XM_025799997.1,
XM_008241948.2,
XR_002294251.1,
XM_658227.1,
CP022188.1,
CP031842.1,
CP031842.1,
XM_011011523.1,
XM_011011523.1,
XM_004500726.2,
XM_004500726.2,
XM_004500726.2,
LT594796.1,
XM_010256162.1,
XM_001847112.1,
XM_022998803.1,
XM_006451121.2,
XM_006451121.2,
XM_006451121.2,
XM_006451121.2,
XM_006451121.2,
XM_022998803.1,
XM_002284277.3,
XM_022998803.1,
XM_022916460.1,
XM_024300766.1,
XM_024300766.1,
XM_024300766.1,
XM_024300766.1,
XM_018958259.1,
XM_024300766.1,
XM_024300766.1,
XM_024300766.1,
XM_024300766.1,
XM_017760858.1,
XM_024300766.1,
XM_024300766.1,
XM_017760858.1,
XM_025965704.1,
XM_021755826.1,
XR_002444899.1,
XR_002444899.1,
XR_002983847.1,
XR_843352.1,
XR_843352.1,
XR_002444899.1,
XR_002444899.1,
XR_843352.1,
XR_843352.1,
XR_002444899.1,
XR_002444899.1,
XR_843352.1,
XR_843352.1,
XR_002444899.1,
XR_002444899.1,
XR_843352.1,
XR_843352.1,
XR_002444899.1,
XR_002444899.1,
XR_002444899.1,
XR_002444899.1,
XM_014884763.1,
XM_015797866.1,
CP012673.1,
CP019038.1,
XM_001212985.1,
KC534676.1,
FJ168549.1,
FJ168549.1,
FJ168549.1,
FJ168549.1,
FJ168549.1,
FJ168549.1,
FJ168549.1,
FJ168549.1,
FJ168549.1,
FJ168549.1,
FJ168549.1,
FJ168549.1,
NG_007503.1,
NG_007503.1,
CP013389.1,
LR129832.1,
CP023119.1,
XR_002505795.1,
XR_002505795.1,
XR_002505795.1,
XR_002505795.1,
XR_002505795.1,
XM_005825411.1,
Z97989.1,
AC276790.1,
XM_018422082.1,
XM_016903414.1,
XM_001696149.1,
XM_020271282.1,
AB062434.1,
XM_021437040.1,
XM_021437040.1,
XM_021437040.1,
XM_021437040.1,
XM_021437040.1,
XM_024310656.1,
XM_024310656.1,
XM_024310656.1,
XM_019562688.1,
XM_019315692.1,
XM_019315692.1,
XM_025101372.1,
XM_025101372.1,
XM_025101372.1,
XM_025101372.1,
XM_025101372.1,
XM_023880275.1,
XM_019315692.1,
XM_019315692.1,
KT989538.1,
KT989538.1,
NM_004553.4,
XM_019329015.1,
XM_019329015.1,
XM_019329015.1,
XM_019329015.1,
XM_019329015.1,
XM_017396282.1,
XM_017396282.1,
XM_017396282.1,
CP030827.1,
XM_017381155.1,
XM_017381155.1,
XM_017381155.1,
XM_017381155.1,
XM_006125708.3,
XM_005758255.1,
XM_023775201.1,
XM_005758255.1,
XM_025648086.1,
XM_003292078.1,
MH704580.1,
MH704580.1,
XM_010260644.2,
CP020771.1,
XM_023124519.1,
XM_021823730.1,
XM_018973095.1,
XM_018973095.1,
XM_018973095.1,
XM_010055019.2,
XM_018973095.1,
XM_012352359.1,
XM_012352359.1,
XM_012352359.1,
XM_008619593.1,
XM_016686130.1,
LN007123.1,
CP000555.1,
CP000555.1,
AP012320.1,
KU728746.1,
XM_012430336.2,
XM_006878813.1,
XM_006878813.1,
EU244359.1,
AY598423.1,
XM_002501809.1,
XM_024776774.1,
XM_024776774.1,
XM_009377650.2,
XM_024776774.1,
XM_024776774.1,
XM_024776774.1,
XM_024776774.1,
XM_019598543.1,
XM_019598543.1,
CP033069.1,
XM_009348500.2,
XM_009348500.2,
XM_009348500.2,
XM_009348500.2,
XM_009348500.2,
XM_009348500.2,
XM_004031766.1,
XM_016816867.1,
XM_016816867.1,
XM_016816867.1,
XM_016816867.1,
XM_016816867.1,
XM_016816867.1,
KP711309.1,
XM_009375209.2,
XM_009375209.2,
XM_009375209.2,
XM_009375209.2,
XM_009375209.2,
XM_009375209.2,
XM_009375209.2,
XM_009375209.2,
XM_021977346.1,
XM_021977346.1,
XM_021977346.1,
XM_021977346.1,
XM_024465832.1,
XM_024465832.1,
XM_024465832.1,
CP000089.1,
CP031842.1,
CP031842.1,
XM_025258545.1,
XM_018989866.1,
XM_018989866.1,
XM_018989866.1,
XM_018989866.1,
XM_018989866.1,
XM_018989866.1,
XM_018989866.1,
XM_018989866.1,
XM_018989866.1,
CT836933.1,
XM_004493275.2,
XM_004493275.2,
LR031878.1,
XM_024035659.1,
XM_024035659.1,
XM_024035659.1,
XM_024035659.1,
XM_320141.4,
HG970333.1,
XM_023129592.1,
XM_023129592.1,
XM_023129592.1,
XM_025789787.1,
XM_025789787.1,
XM_025789787.1,
XM_025789787.1,
XM_025789787.1,
XM_019321265.1,
XM_019321265.1,
XM_019321265.1,
XM_002266918.4,
XM_002266918.4,
XM_002266918.4,
XM_002266918.4,
XM_019321265.1,
XM_019321265.1,
XM_004291704.2,
XM_002266918.4,
XM_016619823.1,
XM_023913647.1,
XM_019374442.1,
XM_023913647.1,
XM_023913647.1,
XM_020800590.1,
AP015037.1,
AP015037.1,
XM_016626381.1,
XM_016626381.1,
XM_025342840.1,
XM_025342840.1,
NG_008323.1,
XM_024445961.1,
XM_026596699.1,
XM_002272082.4,
XM_002272082.4,
XM_002272082.4,
XM_026596699.1,
XM_002272082.4,
XM_026596699.1,
XM_004249429.4,
XM_004249429.4,
XM_022186679.1,
AP015037.1,
AP015037.1,
XM_004289681.2,
XM_004289681.2,
XM_004289681.2,
AY554040.1,
XM_001896225.1,
XM_021486062.1,
XM_016831162.1,
XM_016831162.1,
XM_018993559.1,
XM_018993559.1,
XM_018993559.1,
XM_018993559.1,
XM_018993559.1,
XM_016831162.1,
XM_024584398.1,
XM_024584398.1,
LT795070.1,
LT795070.1,
CP027773.1,
CP020931.1,
CP020931.1,
FN908612.1,
LT972175.1,
LT972175.1,
LT972175.1,
LT972175.1,
LT972175.1,
LT972175.1,
LT972175.1,
XM_020738465.1,
XM_004345827.1,
XM_020952842.1,
XM_024602307.1,
XM_007031798.2,
XM_024602307.1,
XM_024602307.1,
XM_022918533.1,
XM_024602307.1,
XM_024602307.1,
XM_022132205.1,
XM_023002134.1,
XM_023002134.1,
XM_023002134.1,
XM_007200380.2,
XM_025111372.1,
XM_024077175.1,
XM_002407591.1,
XM_002407591.1,
XM_001964930.2,
CP001804.1,
CP001804.1,
XM_024087910.1,
XM_024087910.1,
XM_024087910.1,
M60854.1,
GQ377659.1,
XM_022149553.1,
XM_022149553.1,
XM_022149553.1,
XM_022149553.1,
XM_022149553.1,
XM_022149553.1,
XM_022149553.1,
XM_022149553.1,
XM_021799292.1,
XM_006492987.3,
XM_022661257.1,
XM_011011873.1,
XM_010244811.2,
CP024987.1,
KT809325.1,
HE663493.1,
XM_006479080.3,
XM_006479080.3,
XM_010276889.2,
XM_010276889.2,
XM_010276889.2,
XM_010276889.2,
XM_010276889.2,
XM_020829789.1,
XM_010276889.2,
XM_010276889.2,
XM_010276889.2,
XM_010276889.2,
XM_010276889.2,
XM_010276889.2,
XM_010276889.2,
XM_020829789.1,
XM_020829789.1,
NG_032827.2,
XM_011035546.1,
XM_011035546.1,
XM_011035546.1,
XM_011035546.1,
XM_011035546.1,
XM_011035546.1,
CP000283.1,
XM_018378970.1,
XM_018840263.1,
KJ877295.1,
CP030989.1,
CR555306.1,
XM_018979658.1,
CP002868.1,
CP002868.1,
XM_005092374.2,
CP002868.1,
LK927595.1,
LK927595.1,
FP091577.1,
FP091577.1,
FP091577.1,
XM_018989282.1,
XM_018989282.1,
XM_021971765.1,
XM_021971765.1,
XM_021971765.1,
XM_021971765.1,
XM_021971765.1,
XM_021971765.1,
XM_021971765.1,
XM_018989282.1,
XM_018989282.1,
XM_018989282.1,
XM_018989282.1,
NR_152523.1,
AC254319.1,
MF078638.1,
XM_020962237.1,
NM_001253951.2,
NM_001253951.2,
KF700927.1,
CP024608.1,
NM_001253951.2,
XM_006356018.2,
XM_008227125.1,
DQ392956.1,
DQ392956.1,
DQ392956.1,
HQ853466.1,
XM_024065106.1,
XM_010318629.3,
XM_002519652.3,
XM_002519652.3,
XM_002519652.3,
XM_017367959.1,
CP023758.1,
CP023758.1,
XM_009309305.1,
XM_009517395.1,
XM_021820455.1,
XM_021820456.1,
XM_020568656.1,
XM_020568656.1,
XM_020568656.1,
XM_020568656.1,
XM_021820456.1,
XM_021820455.1,
XM_021820456.1,
XM_021820456.1,
XM_016023233.2,
XM_016023233.2,
XM_025098378.1,
XM_006479801.2,
XM_021804848.1,
XM_006479801.2,
XM_006479801.2,
XM_025098378.1,
XM_024058286.1,
XM_024058285.1,
XM_002520644.3,
XM_024058286.1,
XM_024058286.1,
XM_016895553.1,
XM_016895475.1,
XM_016895553.1,
XM_016895475.1,
XM_022170273.1,
XM_010544676.1,
XM_010544676.1,
XM_023817721.1,
XM_021736471.1,
XM_021736471.1,
XM_021736471.1,
XM_021736471.1,
XM_021736471.1,
XM_021950239.1,
XM_021736471.1,
XM_012599955.1,
XM_009347066.2,
XM_007155514.1,
XM_007155514.1,
XM_003291484.1,
XM_003291484.1,
XM_003291484.1,
XM_021483868.1,
AP012320.1,
CP000555.1,
CP000555.1,
AC137701.27,
